date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:59:54	13215/13215	---M--	200	added ('OK')	image/svg+xml	etag:%22339f-5b2f924082722%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.svg?-9hbgac	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.svg	(from https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
11:59:54	673/673	---M--	200	added ('OK')	image/gif	etag:%222a1-5b2f9240836c2%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/spinner.gif	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/images/spinner.gif	(from https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
11:59:54	265/265	---M--	200	added ('OK')	image/png	etag:%22109-5b2f9240884e2%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/vc/remove.png	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/vc/remove.png	(from https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
11:59:55	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-5b2f907bd4a80%22	https://www.atxtechnology.com/wp-content/themes/induzy/assets/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/themes/induzy/assets/fonts/fontawesome-webfont3e6e.eot	(from https://www.atxtechnology.com/wp-content/themes/induzy/assets/css/theme.min.css?ver=1.0)
11:59:56	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-5b2f907bd4a80%22	https://www.atxtechnology.com/wp-content/themes/induzy/assets/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/themes/induzy/assets/fonts/fontawesome-webfontd41d.eot	(from https://www.atxtechnology.com/wp-content/themes/induzy/assets/css/theme.min.css?ver=1.0)
11:59:56	98024/98024	---M--	200	added ('OK')	font/woff	etag:%2217ee8-5b2f907bd4a80%22	https://www.atxtechnology.com/wp-content/themes/induzy/assets/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/themes/induzy/assets/fonts/fontawesome-webfont3e6e.woff	(from https://www.atxtechnology.com/wp-content/themes/induzy/assets/css/theme.min.css?ver=1.0)
11:59:57	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2212d68-5b2f907bd4a80%22	https://www.atxtechnology.com/wp-content/themes/induzy/assets/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/themes/induzy/assets/fonts/fontawesome-webfont3e6e.woff2	(from https://www.atxtechnology.com/wp-content/themes/induzy/assets/css/theme.min.css?ver=1.0)
11:59:57	35514/35514	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228aba-5b2f907bd4a80%22	https://www.atxtechnology.com/wp-content/themes/induzy/assets/fonts/Simple-Line-Icons.eot	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/themes/induzy/assets/fonts/Simple-Line-Icons.eot	(from https://www.atxtechnology.com/wp-content/themes/induzy/assets/css/theme.min.css?ver=1.0)
11:59:57	165548/165548	---M--	200	added ('OK')	font/ttf	etag:%22286ac-5b2f907bd4a80%22	https://www.atxtechnology.com/wp-content/themes/induzy/assets/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/themes/induzy/assets/fonts/fontawesome-webfont3e6e.ttf	(from https://www.atxtechnology.com/wp-content/themes/induzy/assets/css/theme.min.css?ver=1.0)
11:59:58	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%226c7db-5b2f907bd4a80%22	https://www.atxtechnology.com/wp-content/themes/induzy/assets/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/themes/induzy/assets/fonts/fontawesome-webfont3e6e.svg	(from https://www.atxtechnology.com/wp-content/themes/induzy/assets/css/theme.min.css?ver=1.0)
11:59:58	35514/35514	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228aba-5b2f907bd4a80%22	https://www.atxtechnology.com/wp-content/themes/induzy/assets/fonts/Simple-Line-Icons.eot?	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/themes/induzy/assets/fonts/Simple-Line-Iconsd41d.eot	(from https://www.atxtechnology.com/wp-content/themes/induzy/assets/css/theme.min.css?ver=1.0)
11:59:58	59324/59324	---M--	200	added ('OK')	font/woff	etag:%22e7bc-5b2f907bd4a80%22	https://www.atxtechnology.com/wp-content/themes/induzy/assets/fonts/Simple-Line-Icons.woff	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/themes/induzy/assets/fonts/Simple-Line-Icons.woff	(from https://www.atxtechnology.com/wp-content/themes/induzy/assets/css/theme.min.css?ver=1.0)
11:59:59	179404/179404	---M--	200	added ('OK')	image/svg+xml	etag:%222bccc-5b2f907bd4a80%22	https://www.atxtechnology.com/wp-content/themes/induzy/assets/fonts/Simple-Line-Icons.svg	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/themes/induzy/assets/fonts/Simple-Line-Icons.svg	(from https://www.atxtechnology.com/wp-content/themes/induzy/assets/css/theme.min.css?ver=1.0)
12:00:00	36953/36953	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2021%20May%202025%2009:00:00%20GMT	https://www.atxtechnology.com/wp-content/themes/induzy/assets/css/owl.video.play.png	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/themes/induzy/assets/css/owl.video.play.png	(from https://www.atxtechnology.com/wp-content/themes/induzy/assets/css/theme.min.css?ver=1.0)
12:00:01	36953/36953	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2021%20May%202025%2009:00:01%20GMT	https://www.atxtechnology.com/wp-content/themes/induzy/assets/css/font/ytp-regular.eot	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/themes/induzy/assets/css/font/ytp-regular.eot	(from https://www.atxtechnology.com/wp-content/themes/induzy/assets/css/theme.min.css?ver=1.0)
12:00:01	35304/35304	---M--	200	added ('OK')	font/ttf	etag:%2289e8-5b2f907bd4a80%22	https://www.atxtechnology.com/wp-content/themes/induzy/assets/fonts/Simple-Line-Icons.ttf	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/themes/induzy/assets/fonts/Simple-Line-Icons.ttf	(from https://www.atxtechnology.com/wp-content/themes/induzy/assets/css/theme.min.css?ver=1.0)
12:00:01	3769/3769	---M--	200	added ('OK')	image/png	etag:%22eb9-5b2f907527ac0%22	https://www.atxtechnology.com/wp-content/themes/induzy/assets/images/icon-select.png	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/themes/induzy/assets/images/icon-select.png	(from https://www.atxtechnology.com/wp-content/uploads/induzy/theme_1.css?ver=1.0)
12:00:01	11430/11430	---MC-	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2009:00:02%20GMT	https://www.atxtechnology.com/wp-json/wp/v2/pages/1019	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/wp/v2/pages/1019.json	(from https://www.atxtechnology.com/contact-us/)
12:00:02	2333/2333	---M--	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2009:00:02%20GMT	https://www.atxtechnology.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.atxtechnology.com%2Fcontact-us%2F	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/oembed/1.0/embede62c.json	(from https://www.atxtechnology.com/contact-us/)
12:00:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20May%202025%2009:00:03%20GMT	https://www.atxtechnology.com/?p=1019	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/index1bd8.html	(from https://www.atxtechnology.com/contact-us/)
12:00:03	2421/2421	---M-Z	200	added ('OK')	text/xml	date:Wed,%2021%20May%202025%2009:00:03%20GMT	https://www.atxtechnology.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.atxtechnology.com%2Fcontact-us%2F&format=xml	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/oembed/1.0/embed812d	(from https://www.atxtechnology.com/contact-us/)
12:00:04	274869/274869	---M-Z	200	added ('OK')	text/css	etag:%22431b5-5b2f924089482-gzip%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/css/js_composer_tta.min.css?ver=6.4.1	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/css/js_composer_tta.minaec2.css	(from https://www.atxtechnology.com/about-us/)
12:00:04	27168/27168	---MC-	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2009:00:04%20GMT	https://www.atxtechnology.com/wp-json/wp/v2/pages/458	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/wp/v2/pages/458.json	(from https://www.atxtechnology.com/about-us/)
12:00:04	2323/2323	---M--	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2009:00:05%20GMT	https://www.atxtechnology.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.atxtechnology.com%2Fabout-us%2F	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/oembed/1.0/embed2e2c.json	(from https://www.atxtechnology.com/about-us/)
12:00:05	2411/2411	---M-Z	200	added ('OK')	text/xml	date:Wed,%2021%20May%202025%2009:00:05%20GMT	https://www.atxtechnology.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.atxtechnology.com%2Fabout-us%2F&format=xml	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/oembed/1.0/embed0e1f	(from https://www.atxtechnology.com/about-us/)
12:00:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20May%202025%2009:00:06%20GMT	https://www.atxtechnology.com/?p=458	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/indexf7f8.html	(from https://www.atxtechnology.com/about-us/)
12:00:07	11155/11155	---M-Z	200	added ('OK')	application/javascript	etag:%222b93-5b2f924072d22-gzip%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/lib/vc_accordion/vc-accordion.min.js?ver=6.4.1	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/lib/vc_accordion/vc-accordion.minaec2.js	(from https://www.atxtechnology.com/about-us/)
12:00:08	172028/172028	---M--	200	added ('OK')	image/jpeg	etag:%2229ffc-5b2f91ac0d840%22	https://www.atxtechnology.com/wp-content/uploads/2020/09/airtel.jpg	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/uploads/2020/09/airtel.jpg	(from https://www.atxtechnology.com/about-us/)
12:00:08	299751/299751	---M--	200	added ('OK')	image/jpeg	etag:%22492e7-5b2f91a931180%22	https://www.atxtechnology.com/wp-content/uploads/2020/09/About-ATX.jpg	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/uploads/2020/09/About-ATX.jpg	(from https://www.atxtechnology.com/about-us/)
12:00:10	2545/2545	---M-Z	200	added ('OK')	application/javascript	etag:%229f1-5b2f924072d22-gzip%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/lib/vc-tta-autoplay/vc-tta-autoplay.min.js?ver=6.4.1	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/lib/vc-tta-autoplay/vc-tta-autoplay.minaec2.js	(from https://www.atxtechnology.com/about-us/)
12:00:11	4202/4202	---M-Z	200	added ('OK')	application/javascript	etag:%22106a-5b2f924072d22-gzip%22	https://www.atxtechnology.com/wp-content/plugins/js_composer/assets/lib/vc_tabs/vc-tabs.min.js?ver=6.4.1	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/plugins/js_composer/assets/lib/vc_tabs/vc-tabs.minaec2.js	(from https://www.atxtechnology.com/about-us/)
12:00:12	8587/8587	---MC-	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2009:00:12%20GMT	https://www.atxtechnology.com/wp-json/wp/v2/pages/3773	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/wp/v2/pages/3773.json	(from https://www.atxtechnology.com/our-services/)
12:00:13	2350/2350	---M--	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2009:00:13%20GMT	https://www.atxtechnology.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.atxtechnology.com%2Four-services%2F	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/oembed/1.0/embededed.json	(from https://www.atxtechnology.com/our-services/)
12:00:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20May%202025%2009:00:13%20GMT	https://www.atxtechnology.com/?p=3773	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/indexd10e.html	(from https://www.atxtechnology.com/our-services/)
12:00:14	2438/2438	---M-Z	200	added ('OK')	text/xml	date:Wed,%2021%20May%202025%2009:00:14%20GMT	https://www.atxtechnology.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.atxtechnology.com%2Four-services%2F&format=xml	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/oembed/1.0/embed8915	(from https://www.atxtechnology.com/our-services/)
12:00:15	23575/23575	---MC-	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2009:00:15%20GMT	https://www.atxtechnology.com/wp-json/wp/v2/pages/672	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/wp/v2/pages/672.json	(from https://www.atxtechnology.com/telecom-infrastructure-services/)
12:00:15	2438/2438	---M--	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2009:00:15%20GMT	https://www.atxtechnology.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.atxtechnology.com%2Ftelecom-infrastructure-services%2F	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/oembed/1.0/embed82f6.json	(from https://www.atxtechnology.com/telecom-infrastructure-services/)
12:00:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20May%202025%2009:00:16%20GMT	https://www.atxtechnology.com/?p=672	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/indexaa11.html	(from https://www.atxtechnology.com/telecom-infrastructure-services/)
12:00:16	2526/2526	---M-Z	200	added ('OK')	text/xml	date:Wed,%2021%20May%202025%2009:00:16%20GMT	https://www.atxtechnology.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.atxtechnology.com%2Ftelecom-infrastructure-services%2F&format=xml	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/oembed/1.0/embed2e80	(from https://www.atxtechnology.com/telecom-infrastructure-services/)
12:00:16	2621/2621	---M--	200	added ('OK')	image/png	etag:%22a3d-5b2f91afde140%22	https://www.atxtechnology.com/wp-content/uploads/2020/09/Network.png	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/uploads/2020/09/Network.png	(from https://www.atxtechnology.com/telecom-infrastructure-services/)
12:00:17	52767/52767	---M--	200	added ('OK')	image/jpeg	etag:%22ce1f-5b2f91ab19600%22	https://www.atxtechnology.com/wp-content/uploads/2020/09/Copper-Fiber-Optic-Network-Construction.jpg	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/uploads/2020/09/Copper-Fiber-Optic-Network-Construction.jpg	(from https://www.atxtechnology.com/telecom-infrastructure-services/)
12:00:17	44108/44108	---M--	200	added ('OK')	image/jpeg	etag:%22ac4c-5b2f91a931180%22	https://www.atxtechnology.com/wp-content/uploads/2020/09/Aerial-Cable-Construction.jpg	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/uploads/2020/09/Aerial-Cable-Construction.jpg	(from https://www.atxtechnology.com/telecom-infrastructure-services/)
12:00:18	34477/34477	---M--	200	added ('OK')	image/jpeg	etag:%2286ad-5b2f91b3aea40%22	https://www.atxtechnology.com/wp-content/uploads/2020/09/Underground-Power-Line-Construction.jpg	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/uploads/2020/09/Underground-Power-Line-Construction.jpg	(from https://www.atxtechnology.com/telecom-infrastructure-services/)
12:00:18	34242/34242	---M--	200	added ('OK')	image/jpeg	etag:%2285c2-5b2f91afde140%22	https://www.atxtechnology.com/wp-content/uploads/2020/09/Installaed-Tower-equipments.jpg	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/uploads/2020/09/Installaed-Tower-equipments.jpg	(from https://www.atxtechnology.com/telecom-infrastructure-services/)
12:00:18	52693/52693	---M--	200	added ('OK')	image/jpeg	etag:%22cdd5-5b2f91aee9f00%22	https://www.atxtechnology.com/wp-content/uploads/2020/09/IMG-20170505-WA0013.jpg	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/uploads/2020/09/IMG-20170505-WA0013.jpg	(from https://www.atxtechnology.com/telecom-infrastructure-services/)
12:00:18	66548/66548	---M--	200	added ('OK')	image/jpeg	etag:%22103f4-5b2f91afde140%22	https://www.atxtechnology.com/wp-content/uploads/2020/09/inside-plant-cable-and-structured-wiring.jpg	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/uploads/2020/09/inside-plant-cable-and-structured-wiring.jpg	(from https://www.atxtechnology.com/telecom-infrastructure-services/)
12:00:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20May%202025%2009:00:19%20GMT	https://www.atxtechnology.com/telecom-infrastructure-services/inside-plant-cabling-structured-cabling	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/telecom-infrastructure-services/inside-plant-cabling-structured-cabling	(from https://www.atxtechnology.com/telecom-infrastructure-services/)
12:00:20	83165/83165	---M--	200	added ('OK')	image/jpeg	etag:%22144dd-5b2f91b3aea40%22	https://www.atxtechnology.com/wp-content/uploads/2020/09/Wireless-Network-Deployment-2-1.jpg	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/uploads/2020/09/Wireless-Network-Deployment-2-1.jpg	(from https://www.atxtechnology.com/telecom-infrastructure-services/)
12:00:20	57211/57211	---M--	200	added ('OK')	image/jpeg	etag:%22df7b-5b2f91ac0d840%22	https://www.atxtechnology.com/wp-content/uploads/2020/09/download.jpg	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/uploads/2020/09/download.jpg	(from https://www.atxtechnology.com/telecom-infrastructure-services/)
12:00:21	9077/9077	---MC-	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2009:00:21%20GMT	https://www.atxtechnology.com/wp-json/wp/v2/pages/3419	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/wp/v2/pages/3419.json	(from https://www.atxtechnology.com/telecom-infrastructure-services/osp-construction/)
12:00:21	2436/2436	---M--	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2009:00:22%20GMT	https://www.atxtechnology.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.atxtechnology.com%2Ftelecom-infrastructure-services%2Fosp-construction%2F	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/oembed/1.0/embed39f4.json	(from https://www.atxtechnology.com/telecom-infrastructure-services/osp-construction/)
12:00:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20May%202025%2009:00:22%20GMT	https://www.atxtechnology.com/?p=3419	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/index3c39.html	(from https://www.atxtechnology.com/telecom-infrastructure-services/osp-construction/)
12:00:22	2522/2522	---M-Z	200	added ('OK')	text/xml	date:Wed,%2021%20May%202025%2009:00:22%20GMT	https://www.atxtechnology.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.atxtechnology.com%2Ftelecom-infrastructure-services%2Fosp-construction%2F&format=xml	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/oembed/1.0/embeddd7a	(from https://www.atxtechnology.com/telecom-infrastructure-services/osp-construction/)
12:00:23	8458/8458	---MC-	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2009:00:23%20GMT	https://www.atxtechnology.com/wp-json/wp/v2/pages/3422	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/wp/v2/pages/3422.json	(from https://www.atxtechnology.com/telecom-infrastructure-services/underground-cable-construction/)
12:00:23	2506/2506	---M--	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2009:00:24%20GMT	https://www.atxtechnology.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.atxtechnology.com%2Ftelecom-infrastructure-services%2Funderground-cable-construction%2F	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/oembed/1.0/embedcaff.json	(from https://www.atxtechnology.com/telecom-infrastructure-services/underground-cable-construction/)
12:00:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20May%202025%2009:00:24%20GMT	https://www.atxtechnology.com/?p=3422	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/index7129.html	(from https://www.atxtechnology.com/telecom-infrastructure-services/underground-cable-construction/)
12:00:24	2592/2592	---M-Z	200	added ('OK')	text/xml	date:Wed,%2021%20May%202025%2009:00:24%20GMT	https://www.atxtechnology.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.atxtechnology.com%2Ftelecom-infrastructure-services%2Funderground-cable-construction%2F&format=xml	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/oembed/1.0/embedcca5	(from https://www.atxtechnology.com/telecom-infrastructure-services/underground-cable-construction/)
12:00:25	9343/9343	---MC-	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2009:00:25%20GMT	https://www.atxtechnology.com/wp-json/wp/v2/pages/3426	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/wp/v2/pages/3426.json	(from https://www.atxtechnology.com/telecom-infrastructure-services/inside-plant-cabling-structured-cabling/)
12:00:25	2572/2572	---M--	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2009:00:26%20GMT	https://www.atxtechnology.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.atxtechnology.com%2Ftelecom-infrastructure-services%2Finside-plant-cabling-structured-cabling%2F	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/oembed/1.0/embeda28a.json	(from https://www.atxtechnology.com/telecom-infrastructure-services/inside-plant-cabling-structured-cabling/)
12:00:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20May%202025%2009:00:26%20GMT	https://www.atxtechnology.com/?p=3426	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/index74fd.html	(from https://www.atxtechnology.com/telecom-infrastructure-services/inside-plant-cabling-structured-cabling/)
12:00:26	2664/2664	---M-Z	200	added ('OK')	text/xml	date:Wed,%2021%20May%202025%2009:00:26%20GMT	https://www.atxtechnology.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.atxtechnology.com%2Ftelecom-infrastructure-services%2Finside-plant-cabling-structured-cabling%2F&format=xml	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/oembed/1.0/embed080c	(from https://www.atxtechnology.com/telecom-infrastructure-services/inside-plant-cabling-structured-cabling/)
12:00:27	6542/6542	---M--	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2009:00:27%20GMT	https://www.atxtechnology.com/wp-json/wp/v2/pages/3429	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/wp/v2/pages/3429.json	(from https://www.atxtechnology.com/telecom-infrastructure-services/atx-technology-telecom-critical-power-cooling-equipment-services/)
12:00:27	2718/2718	---M--	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2009:00:28%20GMT	https://www.atxtechnology.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.atxtechnology.com%2Ftelecom-infrastructure-services%2Fatx-technology-telecom-critical-power-cooling-equipment-services%2F	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/oembed/1.0/embed1d22.json	(from https://www.atxtechnology.com/telecom-infrastructure-services/atx-technology-telecom-critical-power-cooling-equipment-services/)
12:00:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20May%202025%2009:00:28%20GMT	https://www.atxtechnology.com/?p=3429	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/index5f87.html	(from https://www.atxtechnology.com/telecom-infrastructure-services/atx-technology-telecom-critical-power-cooling-equipment-services/)
12:00:28	2807/2807	---M-Z	200	added ('OK')	text/xml	date:Wed,%2021%20May%202025%2009:00:29%20GMT	https://www.atxtechnology.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.atxtechnology.com%2Ftelecom-infrastructure-services%2Fatx-technology-telecom-critical-power-cooling-equipment-services%2F&format=xml	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/oembed/1.0/embed4633	(from https://www.atxtechnology.com/telecom-infrastructure-services/atx-technology-telecom-critical-power-cooling-equipment-services/)
12:00:29	4921/4921	---M--	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2009:00:29%20GMT	https://www.atxtechnology.com/wp-json/wp/v2/pages/3431	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/wp/v2/pages/3431.json	(from https://www.atxtechnology.com/telecom-infrastructure-services/wireless-network-planning/)
12:00:29	2481/2481	---M--	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2009:00:30%20GMT	https://www.atxtechnology.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.atxtechnology.com%2Ftelecom-infrastructure-services%2Fwireless-network-planning%2F	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/oembed/1.0/embedead1.json	(from https://www.atxtechnology.com/telecom-infrastructure-services/wireless-network-planning/)
12:00:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20May%202025%2009:00:30%20GMT	https://www.atxtechnology.com/?p=3431	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/index3f38.html	(from https://www.atxtechnology.com/telecom-infrastructure-services/wireless-network-planning/)
12:00:30	2567/2567	---M-Z	200	added ('OK')	text/xml	date:Wed,%2021%20May%202025%2009:00:30%20GMT	https://www.atxtechnology.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.atxtechnology.com%2Ftelecom-infrastructure-services%2Fwireless-network-planning%2F&format=xml	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/oembed/1.0/embed47b4	(from https://www.atxtechnology.com/telecom-infrastructure-services/wireless-network-planning/)
12:00:31	9217/9217	---MC-	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2009:00:31%20GMT	https://www.atxtechnology.com/wp-json/wp/v2/pages/3433	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/wp/v2/pages/3433.json	(from https://www.atxtechnology.com/telecom-infrastructure-services/wireless-network-deployment/)
